X,avg_log2FC,pct.1,pct.2,p_val_adj
1-Mar,0,0,0,1
2-Mar,0,0,0,1
A1bg,-2.183564047,0,0.003,1
A1cf,0.241324128,0.001,0.003,1
A26c2,-2.390520448,0.001,0.02,3.84E-05
A2m,5.017859943,0.004,0,1
A2ml1,-2.135570147,0.002,0.034,8.65E-12
A3galt2,2.896455296,0.012,0.003,0.199008258
A4galt,0.273720423,0,0.001,1
A4gnt,-2.110687313,0,0.001,1
Aaas,0.248560363,0.04,0.097,6.02E-10
Aacs,0.564056644,0.104,0.178,3.66E-06
Aadac,0,0,0,1
Aadacl2,0,0,0,1
Aadacl3,0,0,0,1
Aadacl4,0,0,0,1
Aadat,-0.577726104,0.002,0.007,1
Aaed1,0,0,0,1
Aagab,-1.279975015,0.118,0.557,6.22E-192
Aak1,-1.005962919,0.392,0.882,4.18E-208
Aamdc,0.139606897,0.073,0.187,8.29E-24
Aamp,1.659894307,0.133,0.127,1
Aanat,-1.00370179,0.003,0.022,5.56E-05
Aar2,0.699547932,0.056,0.099,0.004210107
Aard,-2.289545025,0.003,0.031,3.30E-09
Aars,0.158782735,0.123,0.286,1.61E-31
Aars2,0.124842157,0.042,0.111,4.25E-14
Aarsd1,1.031408765,0.119,0.183,0.016894611
Aasdh,0.924494941,0.087,0.129,1
Aasdhppt,0.279549497,0.049,0.132,1.68E-17
Aass,-0.551762725,0.002,0.006,1
Aatf,0.707760416,0.267,0.434,5.73E-06
Aatk,-0.049342379,0.148,0.383,3.71E-53
AB041806,0.723802948,0.009,0.014,1
AB124611,-0.156455925,0.015,0.053,8.73E-09
Abat,-1.486642691,0.044,0.285,4.96E-101
Abca1,0.705203516,0.01,0.018,1
Abca12,-1.482146934,0.002,0.01,1
Abca13,-0.950648991,0.004,0.028,1.01E-06
Abca14,-1.956108898,0.001,0.013,0.028265754
Abca15,-1.02663798,0.001,0.005,1
Abca16,-0.275143641,0,0.002,1
Abca17,-1.886180293,0.021,0.206,1.78E-82
Abca2,-1.134520402,0.058,0.326,4.61E-108
Abca3,-0.015645919,0.208,0.506,2.84E-61
Abca4,-0.61055912,0.013,0.065,1.15E-15
Abca5,-0.120398992,0.176,0.442,1.13E-56
Abca6,-0.344539956,0.013,0.049,7.44E-09
Abca7,-1.11374094,0.029,0.182,3.89E-59
Abca8a,6.480657586,0.108,0.006,1.12E-74
Abca8b,-0.079064465,0.049,0.135,2.39E-19
Abca9,1.485119337,0.018,0.016,1
Abcb10,0.857787183,0.156,0.255,4.10E-06
Abcb11,-0.482214874,0,0.003,1
Abcb1a,-2.148276404,0.002,0.022,2.58E-05
Abcb1b,-1.588198865,0.018,0.152,2.62E-55
Abcb4,-3.064669009,0.016,0.282,2.18E-135
Abcb5,1.790905588,0.001,0.001,1
Abcb6,1.079706678,0.024,0.033,1
Abcb7,1.107149166,0.22,0.286,1
Abcb8,0.816356447,0.083,0.136,0.002094722
Abcb9,-2.190483856,0.032,0.327,2.47E-142
Abcc1,-0.576056579,0.088,0.312,6.08E-70
Abcc10,-1.208741852,0.02,0.115,2.23E-33
Abcc12,0.56000822,0.003,0.007,1
Abcc2,0.077315247,0,0.003,1
Abcc3,-2.600966723,0,0.018,2.00E-05
Abcc4,-1.296664149,0.029,0.182,2.22E-59
Abcc5,0.109490206,0.43,0.747,1.29E-20
Abcc6,-0.03197397,0.001,0.004,1
Abcc8,1.361896473,0.145,0.187,1
Abcc9,3.49249948,0.006,0.002,1
Abcd1,-0.154885774,0.025,0.076,1.61E-11
Abcd2,-1.698722836,0.027,0.273,1.57E-113
Abcd3,0.459559187,0.203,0.372,2.25E-16
Abcd4,0.656835683,0.094,0.159,3.06E-05
Abce1,0.839475298,0.176,0.295,6.93E-08
Abcf1,1.665727548,0.201,0.208,1
Abcf2,1.109439828,0.047,0.065,1
Abcf3,0.006247658,0.055,0.158,3.86E-24
Abcg1,-0.558667161,0.044,0.21,1.07E-57
Abcg2,1.101049703,0.069,0.094,1
Abcg3,1.744239987,0.002,0.001,1
Abcg4,-0.041709937,0.037,0.1,3.75E-13
Abcg5,0,0,0,1
Abcg8,-2.159317995,0,0.001,1
Abhd1,0,0,0,1
Abhd10,0.238668097,0.093,0.208,4.54E-20
Abhd11,1.381194089,0.051,0.052,1
Abhd12,-0.850696616,0.187,0.617,2.84E-156
Abhd12b,-2.03372166,0,0.001,1
Abhd13,0.015778533,0.016,0.064,1.21E-12
Abhd14a,-0.383611989,0.038,0.163,2.09E-39
Abhd14b,-0.609587733,0.037,0.17,2.12E-44
Abhd15,0.180230955,0.015,0.032,1
Abhd16a,0.398624431,0.073,0.152,1.31E-11
Abhd16b,0,0,0,1
Abhd17a,1.104397296,0.136,0.192,1
Abhd17b,0.329577109,0.295,0.567,6.87E-28
Abhd17c,1.144823924,0.128,0.173,1
Abhd18,0.07388095,0.342,0.655,1.21E-35
Abhd2,-0.133401431,0.237,0.566,5.70E-69
Abhd3,-3.330597445,0.01,0.213,6.46E-100
Abhd4,-0.251175908,0.01,0.056,9.80E-14
Abhd5,-0.090668876,0.039,0.117,1.99E-18
Abhd6,-0.92433055,0.112,0.446,1.76E-121
Abhd8,0.040574525,0.022,0.08,1.30E-14
Abi1,-0.292356849,0.31,0.685,1.22E-74
Abi2,0.286973262,0.549,0.82,1
Abi3,1.316815238,0,0.001,1
Abi3bp,-2.159617387,0.005,0.056,6.18E-19
Abitram,0.059007392,0.041,0.119,8.27E-18
Abl1,-0.158998173,0.139,0.36,6.91E-51
Abl2,0.233286645,0.402,0.686,3.23E-14
Ablim1,1.404119718,0.69,0.741,1.69E-110
Ablim2,-1.775864848,0.116,0.614,6.07E-251
Ablim3,2.612007483,0.327,0.201,3.26E-50
Abo,0.931455692,0,0.001,1
Abr,-1.12169963,0.28,0.813,5.80E-225
Abra,-2.298077172,0.005,0.076,2.93E-29
Abracl,0.986978524,0.075,0.128,0.000830434
Abraxas1,0.198529623,0.052,0.135,9.50E-17
Abraxas2,0.811388472,0.091,0.149,0.001349796
Abt1,1.109476208,0.014,0.018,1
Abtb1,0.438239873,0.043,0.104,1.10E-10
Abtb2,2.518899847,0.024,0.012,1
Acaa1a,0.146637124,0.09,0.227,2.59E-29
Acaa1b,-0.554404197,0.003,0.012,1
Acaa2,1.492194558,0.023,0.025,1
Acaca,1.187498882,0.627,0.723,6.72E-50
Acacb,0.453435062,0.003,0.014,0.331420475
Acad10,-1.416063231,0.03,0.207,6.72E-71
Acad11,-2.51515281,0.012,0.2,5.11E-89
Acad12,-2.651069544,0.003,0.063,3.32E-25
Acad8,-0.146890172,0.042,0.139,1.14E-25
Acad9,0.687834484,0.062,0.108,0.002021076
Acadl,1.044931876,0.008,0.015,1
Acadm,-0.247456186,0.045,0.156,2.07E-30
Acads,0.73234176,0.004,0.01,1
Acadsb,1.25840573,0.315,0.378,1
Acadvl,0.30384543,0.024,0.054,0.002962412
Acan,1.236442948,0.002,0.005,1
Acap1,0.599436317,0.002,0.002,1
Acap2,-1.374995166,0.275,0.832,1.05E-277
Acap3,0.388708836,0.079,0.191,1.10E-21
Acat1,0.119632954,0.315,0.608,2.59E-35
Acat2,0.914990392,0.118,0.163,1
Acat3,1.459981652,0.009,0.014,1
Acbd3,0.659732336,0.167,0.3,9.74E-13
Acbd4,-1.473171847,0.015,0.129,2.19E-45
Acbd5,0.930319224,0.26,0.377,1
Acbd6,-0.497479007,0.309,0.719,1.78E-101
Acbd7,0.884570867,0,0.002,1
Accs,5.282679326,0.039,0.003,4.66E-21
Accsl,-0.537183149,0.001,0.003,1
Acd,1.175831392,0.06,0.074,1
Ace,-2.146423314,0,0.004,1
Ace2,0,0,0,1
Ace3,0,0,0,1
Acer1,-2.716685066,0,0.003,1
Acer2,1.062235529,0.008,0.017,1
Acer3,-0.050324271,0.232,0.561,5.69E-66
Ache,-1.869365109,0.007,0.086,6.26E-32
Acin1,0.577559081,0.493,0.723,1
Ackr1,0.638041407,0.029,0.054,0.449193003
Ackr2,0.257470703,0,0.001,1
Ackr3,4.64742985,0.012,0.001,0.000422869
Ackr4,-2.91140484,0.013,0.239,3.84E-112
Acly,1.848630959,0.174,0.149,0.173638831
Acmsd,0.526180899,0.028,0.059,0.003681912
Acnat1,-2.211513957,0,0.003,1
Acnat2,2.37526914,0.001,0,1
Aco1,1.346119763,0.118,0.136,1
Aco2,-0.656696762,0.211,0.598,5.57E-117
Acod1,-1.357783504,0,0.001,1
Acot1,4.401793194,0.01,0.003,1
Acot10,-3.121210874,0,0.01,0.232137633
Acot11,-1.824154513,0.001,0.014,0.036150282
Acot12,-0.769816296,0.002,0.014,0.106286944
Acot13,-0.638759239,0.05,0.222,2.40E-58
Acot2,-0.741464384,0.001,0.007,1
Acot3,-1.940828641,0,0.004,1
Acot4,-0.393079655,0.002,0.012,1
Acot5,-2.670893009,0,0.004,1
Acot6,0.940668988,0.007,0.011,1
Acot7,-0.198847296,0.154,0.428,1.46E-68
Acot8,0.330260405,0.059,0.122,6.04E-09
Acot9,0.865211835,0.093,0.138,0.875077472
Acox1,0.672184868,0.238,0.399,2.20E-09
Acox2,-1.996510227,0.006,0.052,1.36E-15
Acox3,1.360670598,0.048,0.064,1
Acoxl,-2.170450218,0,0.005,1
Acp1,-0.811855995,0.491,0.954,2.28E-174
Acp2,0.544736756,0.083,0.152,2.98E-07
Acp4,2.435419784,0.003,0.001,1
Acp5,-1.593226529,0,0.001,1
Acp6,0.146213494,0.061,0.153,6.37E-19
Acp7,-5.272023023,0,0.021,1.05E-07
Acpp,-0.439554198,0.002,0.005,1
Acr,-0.82458891,0.012,0.048,3.93E-09
Acrbp,1.354721719,0.063,0.076,1
Acrv1,-3.558329506,0,0.011,0.050963531
Acsbg1,1.01048841,0.002,0.003,1
Acsbg2,2.153541052,0.001,0.001,1
Acsf2,0.011055404,0.002,0.005,1
Acsf3,-0.343799342,0.012,0.048,9.55E-09
Acsl1,-0.395067821,0.099,0.346,1.96E-76
Acsl3,0.464960729,0.123,0.244,2.78E-16
Acsl4,-0.799395733,0.13,0.474,2.46E-121
Acsl5,-0.454913502,0.032,0.133,5.15E-31
Acsl6,-1.52195482,0.131,0.617,7.52E-229
Acsm1,0,0,0,1
Acsm2,-1.33983697,0,0.001,1
Acsm3,-3.217739036,0,0.021,5.35E-07
Acsm4,-1.628482073,0,0.002,1
Acsm5,0,0,0,1
Acss1,-0.894796731,0.035,0.175,8.08E-49
Acss2,-1.801124902,0.09,0.576,1.51E-248
Acss2os,-2.889569422,0.009,0.161,6.68E-71
Acss3,0.588999498,0.011,0.016,1
Acta1,-0.766732792,0.004,0.025,5.15E-05
Acta2,-1.595307716,0.001,0.01,0.774003245
Actb,2.003364868,0.624,0.506,3.81E-117
Actbl2,0,0,0,1
Actc1,0,0,0,1
Acte1,-2.677801285,0,0.003,1
Actg1,2.896840712,0.494,0.275,5.97E-132
Actg2,-2.430375408,0.001,0.028,2.55E-09
Actl10,-0.15755949,0,0.002,1
Actl11,0,0,0,1
Actl6a,0.607837146,0.133,0.243,1.59E-11
Actl6b,1.134412257,0.252,0.327,1
Actl7a,1.018526191,0.001,0.002,1
Actl7b,0,0,0,1
Actl9,-1.684756406,0,0.001,1
Actn1,-1.146228612,0.098,0.444,9.76E-138
Actn2,-0.554921388,0.043,0.158,9.21E-34
Actn3,1.649040682,0.002,0.003,1
Actn4,-0.032054268,0.206,0.494,1.54E-57
Actr10,0.66835008,0.19,0.32,3.73E-09
Actr1a,0.98137982,0.24,0.335,1
Actr1b,-1.508067195,0.121,0.629,1.06E-244
Actr2,-0.079848479,0.355,0.711,2.92E-51
Actr3,0.20103566,0.25,0.485,6.52E-29
Actr3b,-1.793726058,0.104,0.625,2.72E-276
Actr5,0.429788608,0.041,0.085,1.77E-05
Actr6,0.612802055,0.073,0.148,3.34E-10
Actr8,0.843104743,0.115,0.189,9.26E-05
Actrt1,0,0,0,1
Actrt2,0,0,0,1
Actrt3,0.440519993,0.002,0.004,1
Acvr1,1.247855952,0.475,0.565,1.84E-09
Acvr1b,-0.020606108,0.08,0.215,4.46E-31
Acvr1c,1.152941974,0.066,0.085,1
Acvr2a,0.716046194,0.283,0.437,0.002125866
Acvr2b,2.011225547,0.073,0.046,0.049200279
Acvrl1,-0.256674063,0,0.005,1
Acy1,2.364508777,0.01,0.005,1
Acy3,1.394537326,0.001,0.002,1
Acyp1,-1.505429125,0.012,0.103,8.96E-36
Acyp2,-1.600065695,0.155,0.685,3.03E-264
Ada,1.05033337,0.007,0.015,1
Adad1,1.203785359,0.002,0.001,1
Adad2,1.803352376,0.001,0.001,1
Adal,0.571794109,0.067,0.125,3.08E-06
Adam10,0.452978525,0.348,0.582,2.26E-10
Adam11,-0.302663189,0.079,0.224,9.77E-36
Adam12,2.190487032,0.071,0.041,0.001743785
Adam15,0.274086964,0.075,0.159,8.60E-13
Adam17,-0.004802196,0.081,0.192,6.39E-22
Adam18,-3.739697006,0.009,0.334,1.04E-182
Adam19,1.293760602,0.219,0.264,1
Adam1a,0.655973653,0.013,0.029,1
Adam1b,-4.097796965,0,0.01,0.086111916
Adam2,-1.950838917,0.002,0.024,5.79E-07
Adam20,0,0,0,1
Adam21,-0.89793399,0.006,0.041,1.17E-10
Adam22,-0.349335061,0.574,0.892,2.07E-49
Adam23,-1.464284461,0.39,0.921,0
Adam24,0,0,0,1
Adam25,2.097879128,0.001,0,1
Adam26a,0,0,0,1
Adam26b,0,0,0,1
Adam28,-2.694172899,0.002,0.032,5.07E-11
Adam29,0,0,0,1
Adam3,-1.8211255,0,0.005,1
Adam30,0,0,0,1
Adam32,-2.019686991,0.019,0.191,1.03E-75
Adam33,-4.620175065,0,0.009,0.214889657
Adam34,-0.577615456,0,0.001,1
Adam39,0,0,0,1
Adam4,-0.81675602,0.004,0.021,0.002449032
Adam5,-0.677609936,0.003,0.014,1
Adam6a,0,0,0,1
Adam6b,0,0,0,1
Adam7,-5.729748934,0.001,0.053,2.09E-22
Adam8,0.391904814,0.013,0.023,1
Adam9,-0.785311166,0.087,0.342,2.60E-87
Adamdec1,-4.470695186,0,0.013,0.001231778
Adamts1,-1.538868592,0.005,0.031,1.34E-07
Adamts10,1.681464534,0.114,0.121,1
Adamts12,0.409274334,0.002,0.003,1
Adamts13,-0.296502814,0,0.003,1
Adamts14,3.668944401,0.007,0.002,1
Adamts15,2.29741229,0.001,0.001,1
Adamts16,8.480758787,0.026,0,1.70E-19
Adamts17,-1.388285679,0.042,0.291,2.12E-106
Adamts18,1.809928882,0.338,0.401,1
Adamts19,0.054522536,0.022,0.05,0.005509847
Adamts2,-0.412313078,0.046,0.17,1.75E-36
Adamts20,0.53280822,0.177,0.349,1.95E-20
Adamts3,7.821393296,0.262,0.009,2.36E-214
Adamts4,3.777135631,0.011,0.001,0.005329913
Adamts5,-1.242985892,0.002,0.012,1
Adamts6,0.177693124,0.018,0.066,4.82E-12
Adamts7,3.734851695,0.012,0.003,0.448847742
Adamts8,0.064980515,0.005,0.009,1
Adamts9,1.544602324,0.007,0.006,1
Adamtsl1,5.833152315,0.36,0.046,6.98E-239
Adamtsl2,0.860789304,0.002,0.005,1
Adamtsl3,3.010135266,0.025,0.008,0.006959874
Adamtsl4,0.193105723,0.016,0.044,0.000390597
Adamtsl5,-3.593507417,0.001,0.047,7.48E-19
Adap1,-1.631793892,0.108,0.575,1.50E-223
Adap2,3.427826518,0.001,0,1
Adap2os,-0.024994256,0.001,0.004,1
Adar,-0.821815552,0.14,0.495,4.35E-124
Adarb1,-0.632133699,0.172,0.503,5.12E-97
Adarb2,5.926414512,0.206,0.036,6.20E-105
Adat1,0.301360426,0.087,0.182,2.61E-14
Adat2,-0.414567211,0.006,0.029,0.000136983
Adck1,-0.62168543,0.098,0.341,1.09E-76
Adck2,0.982026611,0.027,0.042,1
Adck5,0.402275914,0.051,0.107,6.76E-08
Adcy1,0.317800099,0.391,0.696,1.24E-16
Adcy10,-0.064173493,0.101,0.258,9.85E-35
Adcy2,-0.9767901,0.39,0.918,8.07E-249
Adcy3,-0.02211532,0.128,0.317,9.55E-41
Adcy4,3.569740715,0.001,0,1
Adcy5,0.592494298,0.167,0.29,5.83E-10
Adcy6,1.545967559,0.095,0.097,1
Adcy7,2.155274633,0.013,0.007,1
Adcy8,-0.748656784,0.09,0.348,3.57E-87
Adcy9,-0.983467365,0.26,0.763,4.90E-189
Adcyap1,0.239944148,0.047,0.106,2.76E-09
Adcyap1r1,4.856490978,0.026,0.002,9.80E-15
Add1,-0.043787805,0.326,0.662,1.00E-48
Add2,0.539272243,0.584,0.797,1
Add3,-0.547034079,0.127,0.429,3.41E-93
Adgb,-3.850900191,0,0.012,0.02759732
Adgra1,-3.589120763,0.034,0.705,0
Adgra2,-0.863970931,0.01,0.038,1.38E-05
Adgra3,4.57914722,0.133,0.02,1.56E-68
Adgrb1,-2.296850954,0.137,0.8,0
Adgrb2,-0.814331571,0.098,0.381,2.31E-98
Adgrb3,0.798850176,0.983,0.998,3.28E-152
Adgrd1,-6.59647914,0.001,0.125,1.68E-61
Adgre1,-0.468533903,0.001,0.004,1
Adgre4,0.976651018,0.003,0.005,1
Adgre5,-3.608468115,0.001,0.037,1.19E-13
Adgrf1,-2.237014953,0,0.003,1
Adgrf2,-1.546868712,0.011,0.079,1.02E-24
Adgrf3,0,0,0,1
Adgrf4,-2.751268302,0.002,0.051,1.05E-19
Adgrf5,1.744964036,0.002,0.002,1
Adgrg1,1.890572897,0.026,0.026,1
Adgrg2,4.265079608,0.012,0.002,0.004589904
Adgrg3,-1.481717391,0.013,0.071,1.67E-18
Adgrg4,-0.181885962,0.001,0.004,1
Adgrg5,0,0,0,1
Adgrg6,3.152094844,0.038,0.017,0.007104824
Adgrg7,-2.525254293,0,0.003,1
Adgrl1,0.532358665,0.234,0.425,6.23E-17
Adgrl2,1.09464154,0.809,0.861,1.66E-145
Adgrl3,-0.12922855,0.917,0.997,4.19E-23
Adgrl4,2.145770915,0.007,0.002,1
Adgrv1,2.633279114,0.111,0.064,2.30E-08
Adh1,0,0,0,1
Adh4,-1.595621437,0,0.002,1
Adh5,2.268413679,0.076,0.063,1
Adh6a,0,0,0,1
Adh6b,0,0,0,1
Adh7,0,0,0,1
Adhfe1,1.434003537,0.014,0.014,1
Adi1,-1.086219242,0.005,0.032,3.25E-07
Adig,-2.444844987,0,0.003,1
Adipoq,0,0,0,1
Adipor1,-0.00544082,0.06,0.161,3.84E-22
Adipor2,0.867753884,0.161,0.263,5.83E-06
Adk,0.005793827,0.305,0.633,4.07E-49
Adm,2.675437438,0.001,0,1
Adm2,0,0,0,1
Adnp,0.458421686,0.272,0.48,4.37E-15
Adnp2,-0.195792848,0.045,0.153,3.06E-29
Ado,0.856744172,0.011,0.021,1
Adora1,0.712542083,0.09,0.178,2.72E-11
Adora2a,3.582869247,0.002,0,1
Adora2b,-1.147856737,0,0.003,1
Adora3,-0.333249335,0,0.001,1
Adpgk,-0.835879939,0.037,0.17,6.92E-45
Adprh,1.854076767,0.045,0.042,1
Adprhl1,0.237933077,0.001,0.002,1
Adprhl2,1.226100598,0.084,0.108,1
Adprm,-0.121624643,0.036,0.114,2.61E-19
Adra1a,-3.674085663,0.019,0.495,3.08E-292
Adra1b,-1.21188477,0.033,0.271,2.96E-104
Adra1d,-4.335765384,0,0.015,0.000271523
Adra2a,0,0,0,1
Adra2b,0,0,0,1
Adra2c,1.592086607,0.002,0.003,1
Adrb1,-1.535615307,0.072,0.484,7.02E-197
Adrb2,-1.94054901,0,0.002,1
Adrb3,-3.871408597,0,0.009,0.214889657
Adrm1,0.90068506,0.035,0.058,1
Adsl,0.068886514,0.071,0.166,7.62E-18
Adss,-0.234435948,0.128,0.365,7.35E-61
Adssl1,-3.585503266,0.002,0.087,2.96E-39
Adtrp,-1.781102186,0.001,0.009,1
Aebp1,0,0,0,1
Aebp2,-0.987805899,0.091,0.408,3.10E-122
Aen,1.618788503,0.025,0.03,1
Aes,0,0,0,1
AF067061,0,0,0,1
AF067063,0,0,0,1
AF366264,-1.149081861,0,0.001,1
AF529169,0,0,0,1
Afap1,0.434020234,0.109,0.216,3.14E-14
Afap1l1,0.464577458,0.009,0.023,1
Afap1l2,4.066929757,0.013,0.004,1
Afdn,1.212434419,0.712,0.786,1.11E-94
Aff1,-0.580418618,0.026,0.104,3.28E-22
Aff2,1.038884536,0.428,0.626,1
Aff3,1.09974869,0.832,0.912,8.42E-161
Aff4,0.055997309,0.455,0.772,2.99E-21
Afg1l,-0.38775673,0.152,0.441,1.61E-77
Afg3l1,1.243712023,0.141,0.166,1
Afg3l2,-0.626266014,0.12,0.405,2.49E-89
Afm,-1.70395784,0,0.003,1
Afmid,0.603555466,0.009,0.018,1
Afp,0,0,0,1
Aftph,-0.208282425,0.255,0.588,1.87E-66
Aga,0.446107658,0.011,0.032,0.01355949
Agap1,1.11576001,0.555,0.715,1.74E-13
Agap2,0.205299576,0.152,0.336,4.46E-31
Agap3,-0.176932535,0.157,0.403,1.66E-55
Agbl1,1.802529155,0.145,0.141,1
Agbl2,2.680309356,0.006,0.004,1
Agbl3,1.359587062,0.072,0.079,1
Agbl4,-2.585736713,0.346,0.987,0
Agbl5,1.451742929,0.093,0.105,1
Ager,4.040248184,0.004,0.001,1
Agfg1,0.18164349,0.254,0.511,2.07E-33
Agfg2,-0.221088746,0.086,0.284,7.15E-57
Aggf1,0.742088915,0.107,0.177,4.47E-05
Agk,0.68525501,0.272,0.439,2.55E-05
Agl,1.717782137,0.185,0.165,0.912944487
Agmat,-0.435218417,0,0.004,1
Agmo,0.17496117,0.001,0.003,1
Ago1,0.155055983,0.142,0.322,4.71E-33
Ago2,0.684319087,0.196,0.323,5.75E-08
Ago3,-0.671960097,0.416,0.854,4.73E-123
Ago4,1.275764957,0.159,0.203,1
Agpat1,0.352621685,0.028,0.065,3.99E-05
Agpat2,-2.519118032,0,0.007,1
Agpat3,0.522679865,0.139,0.273,3.14E-17
Agpat4,0.957521533,0.229,0.339,0.16649466
Agpat5,0.86932397,0.206,0.315,0.004104382
Agps,0.935431451,0.289,0.424,1
Agr2,-1.294275891,0.001,0.009,1
Agr3,-1.859975794,0.002,0.033,9.71E-11
Agrn,1.618723083,0.28,0.301,1
Agrp,0.670075249,0.272,0.414,0.0030192
Agt,0.038019428,0,0.002,1
Agtpbp1,0.449453058,0.495,0.733,1
Agtr1a,-1.47328931,0.005,0.066,5.62E-24
Agtr1b,-1.684420528,0.004,0.044,3.41E-14
Agtr2,-3.80776654,0,0.011,0.0255164
Agtrap,0.943775119,0.001,0.003,1
Agxt,0,0,0,1
Agxt2,0.46944996,0.001,0.005,1
Ahctf1,0.05072538,0.232,0.522,1.32E-51
Ahcy,1.210074003,0.008,0.012,1
Ahcyl1,0.002528066,0.339,0.653,1.02E-37
Ahcyl2,-0.950642789,0.323,0.816,6.90E-179
Ahdc1,1.585775791,0.161,0.172,1
Ahi1,-0.187846214,0.917,0.998,7.34E-36
Ahnak,-0.457890038,0,0.002,1
Ahnak2,1.124525367,0.015,0.021,1
Ahr,-1.45938904,0.027,0.183,1.54E-61
Ahrr,1.117648212,0.018,0.028,1
Ahsa1,0.825558719,0.12,0.208,9.97E-08
Ahsa2,1.557628097,0.142,0.155,1
Ahsg,0,0,0,1
Aicda,0,0,0,1
Aida,1.500379411,0.147,0.149,1
Aif1,2.136089112,0.004,0.004,1
Aif1l,5.266228321,0.008,0.001,0.016051996
Aifm1,0.424096351,0.192,0.372,2.41E-22
Aifm2,-1.69553642,0.003,0.027,2.08E-07
Aifm3,-6.280001956,0.004,0.558,0
Aig1,0.022834649,0.496,0.805,3.84E-19
Aim2,2.051110669,0.206,0.166,3.18E-06
Aimp1,1.538443551,0.206,0.234,1
Aimp2,1.585973713,0.029,0.035,1
Aip,1.239999241,0.031,0.034,1
Aipl1,0,0,0,1
Aire,-1.577105933,0,0.001,1
Airn,-1.256016005,0.133,0.558,1.68E-175
Ajap1,-2.049834012,0.022,0.274,1.09E-121
Ajm1,-1.455829416,0.004,0.046,4.20E-15
Ajuba,0.599852415,0.001,0.001,1
Ak1,-0.615339722,0.012,0.074,5.76E-21
Ak2,0.368941186,0.087,0.191,8.24E-18
Ak3,-0.386838444,0.037,0.149,2.71E-34
Ak4,-1.317009469,0.006,0.044,6.32E-12
Ak5,0.190736991,0.138,0.334,2.46E-40
Ak6,0.369496017,0.077,0.172,5.07E-16
Ak7,0.420627927,0.017,0.031,1
Ak8,-0.786372915,0.006,0.036,7.04E-08
Ak9,0.604162389,0.014,0.036,0.020168419
Akain1,-3.047777533,0.002,0.086,4.88E-38
Akap1,0.383603426,0.07,0.155,3.57E-14
Akap10,0.78390036,0.307,0.455,1
Akap11,0.235005067,0.299,0.572,3.14E-30
Akap12,0.79625438,0.149,0.255,4.79E-08
Akap13,-1.996863411,0.087,0.596,7.25E-269
Akap14,-1.262303989,0.016,0.09,8.00E-25
Akap17b,0.030807467,0.075,0.209,1.50E-31
Akap2,0,0,0,1
Akap3,-3.771751246,0,0.006,1
Akap4,0,0,0,1
Akap5,-0.685268001,0.012,0.056,2.03E-12
Akap6,0.237071251,0.794,0.957,0.021756787
Akap7,0.650473351,0.279,0.493,2.17E-13
Akap8,0.615250956,0.235,0.402,2.62E-11
Akap8l,-0.407433939,0.394,0.808,1.30E-87
Akap9,2.034703647,0.649,0.591,1.29E-151
Akip1,1.902846796,0.007,0.007,1
Akirin1,-0.133961047,0.08,0.238,5.60E-41
Akirin2,0.314519909,0.162,0.344,1.36E-28
Akna,6.023077273,0.007,0,0.003210925
Aknad1,-0.760570112,0,0.001,1
Aknaos,0,0,0,1
Akp3,0,0,0,1
Akr1a1,1.757198023,0.161,0.15,1
Akr1b10,-5.498736327,0,0.024,9.37E-09
Akr1b3,1.241148119,0.034,0.052,1
Akr1b7,0,0,0,1
Akr1b8,5.006079978,0.001,0,1
Akr1c12,4.619979279,0.004,0,1
Akr1c13,0,0,0,1
Akr1c14,0,0,0,1
Akr1c18,0,0,0,1
Akr1c19,11.0774499,0.181,0,1.84E-158
Akr1c20,-0.969237277,0,0.001,1
Akr1c21,-2.552241641,0,0.013,0.006171466
Akr1c6,-1.201335848,0,0.001,1
Akr1cl,-1.883062533,0,0.002,1
Akr1d1,-2.880191293,0,0.003,1
Akr1e1,0.377117228,0.053,0.117,3.42E-10
Akr7a5,0.376138857,0.022,0.059,2.54E-06
Akt1,1.139341865,0.086,0.11,1
Akt1s1,0.615725614,0.026,0.061,0.00012856
Akt2,-0.221099414,0.049,0.146,1.24E-23
Akt3,0.406715788,0.855,0.958,2.55E-33
Aktip,0.590180224,0.151,0.28,9.26E-14
Alad,2.483803042,0.027,0.021,1
Alas1,0.021705211,0.069,0.185,6.06E-26
Alas2,-0.587542009,0.047,0.198,2.63E-49
Alb,6.42219642,0.011,0,1.01E-06
Albfm1,-1.14312485,0,0.002,1
Alcam,1.652423636,0.432,0.507,1.63E-05
Aldh16a1,1.468116663,0.016,0.016,1
Aldh18a1,1.820666683,0.087,0.079,1
Aldh1a1,-3.792696904,0.005,0.159,3.16E-74
Aldh1a2,0,0,0,1
Aldh1a3,4.265546758,0.006,0.001,1
Aldh1a7,-0.58611685,0,0.001,1
Aldh1b1,3.988789038,0.034,0.006,7.75E-13
Aldh1l1,-0.715231818,0.002,0.011,1
Aldh1l2,3.496147382,0.156,0.041,1.53E-54
Aldh2,0.98971805,0.057,0.073,1
Aldh3a1,-2.436829391,0,0.002,1
Aldh3a2,-0.200816267,0.034,0.112,4.73E-20
Aldh3b1,-0.098465272,0.005,0.019,0.305424954
Aldh3b2,0,0,0,1
Aldh3b3,0,0,0,1
Aldh4a1,0.327676815,0.054,0.097,0.002449333
Aldh5a1,-0.474653927,0.04,0.156,1.59E-34
Aldh6a1,-0.052943004,0.053,0.153,1.65E-23
